dz_id|dz_name|dz_location|dz_ident|lat|sin_lat_rad|cos_lat_rad|lon|sin_lon_rad|cos_lon_rad|dz_address|dz_phone|dz_email|dz_url
1017|Skydive Dubai|||27.372|0.459765861403279|0.888040175154312|48.516|0.74914073000854|0.662410874489747|Al Sufouh Road-JBR,  Dubai, United Arab Emirates|+971 50 153 3222|socialmedia@skydivedubai.ae|http://www.skydivedubai.ae/
1018|Airfield de Noertrange|Airfield de Noertrange|ELNT|49.98|0.765820021249838|0.643054970475229|5.915|0.103052945850191|0.994675872006352|32, op der Louh,  Noertrange,  L-9676, Luxembourg|+352 661 511 540|mail@cerclepara.lu|http://www.cerclepara.lu
1019|doaskydive|Birr Airfield||53.101|0.799695137675119|0.600406268104167|-7.913|-0.137669281965646|0.990478252564418|Birr Airfield,  Co. Offaly,  0000, Ireland|1890815669|info@doaskydive.ie|http://doaskydive.ie/
1020|Sekcja Spadochronowa Bielsko-Bia³a|Bielsko-Bia³a Aleksandrowice|EPBA|49.805|0.763852352535417|0.645391031488748|19.003|0.325617661247701|0.945501527594523|Cieszyñska 321,  Bielsko-Bia³a,  43-300, Poland|+48601755667|spadochrony.bielsko@gmail.com|http://spadochrony.bielsko.pl
1021|Alferevo|Alferevo||56.099|0.830002550480411|0.557759595341947|35.875|0.586018853585894|0.810297416534123|Aerodrom,  der. Alferevo,  MO, Russia|+7 (499) 994-8713|info@alferyevo.ru|http://alferyevo.ru/
1022|Aeroclub Fray Bentos|Villa Independencia||-33.137|-0.546642822251765|0.837365884712666|-58.294|-0.850756077496435|0.525560744921916|Fray Bentos,  Fray Bentos, Uruguay|aerofray@hotmail.com|aerofray@hotmail.com|
1023|Fallschirmsport-Club Westerstede e.V.|Flugplatz Westerstede-Felde|EDWX|53.289|0.80166089367667|0.597779065834128|7.93|0.137963156715018|0.990437361668686|Flugplatz Felde Köhlmoorweg ,  26655 Westerstede, Germany|fsc-wst@web.de|fsc-wst@web.de|http://www.fallschirmsport-westerstede.de
1024|Rapid Descent |Hannibal Regional Airport|KHAE|41.509|0.662737685730021|0.74885162743578|-92.812|-0.998795884363378|-0.0490589581909173|6079 County Road 425,  Hannibal, Missouri,  63401, United States|573-221-3230|freeflyskydiver@gmail.com|http://www.rapiddescentskydiving.com
1025|Skydive Zland|Te Anau-Manapouri Airport|NZTZ|-45.532|-0.713641799473788|0.700510800804537|167.642|0.214019331364957|-0.976829425131172|1627 Te Anau Manapouri Highway,  Te Anau, New Zealand|+64 (0) 3279 6639|mathewadams2009@gmail.com|http://www.skydivezland.com
1026|Alkersleben|Arnstadt|EDBA|50.842|0.775407582132998|0.63146106892718|11.071|0.192025265037206|0.981389982416466|Am Flugplatz 10,  Wuelfershausen,  99310, Germany|+49 171 6565144|fallschirmsport-erfurt@gmx.de|http://www.fallschirmsport-erfurt.net
1027|southern skydivers|busselton|ypjn|||||||busselton aerodrome,  busselton, Western Australia, Australia|1300449669|skydive@southernskydivers.com.au|http://southernskydivers.com.au
1028|Skydive Smederevo|Smederevo Municipal||44.638|0.70262513209015|0.711560203886712|20.963|0.357764994929522|0.933811655743854|Aerodrom Smederevo,  Smederevo,  11300, Serbia|+381-65-85-234-25, +381643407580|obriendaithi@yahoo.ie|http://www.facebook.com/SkydiveSmederevoSerbia
1029|SkyDive-Club 3miasto|Krępa Slupsk|EPSR|90.0|1.0|6.12323399573677e-17|-95.75|-0.994968518250912|-0.100188061612076|Airfield Krepa Slupsk Drop Zone,  Slupsk, Poland|48604201058|gerard-w@wp.pl|http://www.skydive-club.com
1030|Tandem Skydive Club Kilkenny||EIKL|52.652|0.794965530112275|0.60665460183972|-7.295|-0.126978048998357|0.991905527292076|Kilkenny,  Kilkenny, Ireland|011-353-0818438663|info@tandemskydive.ie|http://www.tandemskydive.ie/index.html
1031|Skydive Empire|Fort Morgan Municipal Airport|KFMM|40.334|0.647242242101788|0.762284382654564|-103.804|-0.971117624766211|-0.238601254959888|23101 Hwy. 52,  Fort Morgan, Colorado,  80701, United States|303-630-9244|info@skydiveempire.com|http://www.skydiveempire.com
1032|Wasted Talent Skydiving|Newberry-Baker Airport|002|35.109|0.575133759605997|0.818059385718098|-116.329|-0.896262057078697|-0.443524886608477|Death Valley Rd,  Baker, California,  92309, United States|1-888-569-2260|wastedtalentskydive@hotmail.com|http://www.wastedtalentskydive.com
1033|Rapid Descent Skydiving|Hannibal Regional Airport||39.699|0.63875438886281|0.76941070353128|-91.56|-0.999629364420989|-0.0272237724661754|6079 county road 425,  Hannibal, Missouri,  MO, United States|5732213230|mbarron@ClassicAircraft.com|http://rapiddescentskydiving.com
1034|516-Skydive|Lufker Airport||||||||115 Montauk Hwy,  East Moriches, New York,  11940, United States|516-SKYDIVE|info@516-Skydive.com|http://www.516-Skydive.com
1035|Tanay|Tanay||54.756|0.816701989186799|0.57705966836916|85.113|0.996364651029735|0.085190857363892|Tanay,  Novosibirsk, Russia|nastenko@gmail.com|nastenko@gmail.com|http://www.skydivetanay.com/
1036|Dropzone Argentina|La Cumbre||-31.504|-0.522558088955414|0.852603684995125|-64.16|-0.900014703397015|0.435859534333234|Ruta Nac 38, Km 68,  La Cumbre, Cordoba,  5178, Argentina|+54.9.3548.639265|dzargentina@yahoo.com|http://www.dropzoneargentina.com
1037|SKYDIVE FLYZONE|LEZIGNAN CORBIERES|LFMZ|43.175|0.684228968207422|0.729267248041352|2.732|0.0476643286835769|0.998863409967121|Aérodrome de Lézignan ,  LEZIGNAN CORBIERES,  11200, France|+33689422099|tristan@skydive-flyzone.com|http://www.skydive-flyzone.com
1038|GPS-Bex|Aerodrome des Placettes|LSGB|46.268|0.72258117164254|0.691286084329559|6.985|0.121609491256857|0.992578022946432|Aerodrome des Placettes,  Bex,  1880, Switzerland|info@gps-bex.ch|info@gps-bex.ch|http://www.flying-devil.com
1039|Piedmont Skydiving,  LLC|Rowan County Airport|KRUQ|||||||3670 airport loop,  Salisbury, North Carolina,  28147, United States|704-603-7920|piedmontskydiving@yahoo.com|http://www.piedmontskydiving.com
1040|321chutelibre |LFAR||||||||26 rue des Rigoles ,  Paris, France|mike@NOSPAM321chutelibre.fr|mike@NOSPAM321chutelibre.fr|http://www.321chutelibre.com
1041|Sky Camp|Bednary|EPPB|52.534|0.793714446889255|0.608290536503146|17.208|0.29584142918266|0.955237064177873|Bednary Airfield,  Bednary/Pobiedziska, approx. 25km to the North West of Pozna,  62010, Poland|+48602422694|sebastian@aff.com.pl|http://www.skycamp.pl
1042|Hradec Kralove|letiste Hradec Kralove|LKHK|50.242|0.768752542051664|0.639546346318314|15.848|0.273086257259135|0.961989550928802|Letiste 154,  Hradec Kralove,  CZ503 41, Czech Republic|00420604401206|petr@tandem-hradec.cz|http://www.tandem-hradec.cz
1043|Skydive Paradise|Glenorchy Airfield||21.0|0.3583679495453|0.933580426497202|-21.0|-0.3583679495453|0.933580426497202|Glenorchy Airfield,  Glenorchy, Queenstown, New Zealand|03 442 8333|book@skydiveparadise.co.nz|http://www.skydiveparadise.co.nz
1044|Vertical Boogie|Letisko Senica||48.656|0.750757067132657|0.660578402727769|17.339|0.298024690198572|0.954558161681123|Železnièná 344/158,  Senica,  905 01, Slovak Republic|+421905870443|verticalboogie@gmail.com|http://flyvertical.sk
1045|Skydive Central|Tempe Airport|FATP|-29.034|-0.48532854463814|0.874331861342949|26.17|0.441035988908788|0.897489418593471|Tempe Airport,  Bloemfontein, South Africa|chris@skydivecentral.co.za|chris@skydivecentral.co.za|http://www.skydivecentral.co.za/
1046|Skydive Paso Robles|Paso Robles Municipal Airport||35.721|0.58383881631233|0.811869593325811|-120.654|-0.860261884560121|-0.509852419797209|7835 Estrella Road,  San Miguel, California,  93451, United States|805-286-1784|manifest@skydivepasorobles.com|http://skydivepasorobles.com/
1047|Vendée Chute Libre|René Couzinet|LFRI|46.699|0.727760787758036|0.685831054853747|-1.379|-0.0240657667865836|0.999710377493889|Aérodrome René Couzinet - ZI les ajoncs,  La Roche sur Yon,  85000, France|vendeechutelibre@gmail.com|vendeechutelibre@gmail.com|http://www.vendee-chutelibre.com
1048|Jumpzone|Kührstedt/Bederkesa|EDXZ|53.569|0.80457260904449|0.593854289178198|8.788|0.152778858861982|0.98826040105067|Schafdamm 7a,  Neuenwalde,  27607, Germany|+49 1712833472|tonibaars@t-online.de|http://www.jumpzone.de
1049|Skydive,Inc.|Beaver Oaks Airport||45.319|0.711032689303112|0.703158954108091|-122.363|-0.844673771272962|-0.535281440107455|29388 SE Heiple Rd,  Eagle Creek, Oregon,  97022, United States|503 630-5867|HatleyD394@aol.com|http://www.CallRalph.Hatley.com
1050|delete|Condomínio Aeronáutico Costa Esmeralda||-27.162|-0.456507943293536|0.889719336481964|-48.629|-0.750445693546764|0.660932115301652|BR 101 - km 156,  Porto Belo, Brazil|+55 47 9996-4299|co@scparaquedismo.com.br|http://www.sc.com
1051|Skydive Pismo Beach|Oceano Airport||35.122|0.575319356587212|0.81792887095155|-120.629|-0.86048426774782|-0.509477011216893|201 W. Grand Ave.,  Grover Beach , California,  93433, United States|805-481-5867|chrislee@skydivepismobeach,com|http://www.skydivepismobeach.com/
1052|Skydive Center|Aeroclub La Plata||-34.895|-0.572074299514035|0.820201801897269|-57.969|-0.847761258128896|0.530378024823532|Calle 64,  La Plata,  1900, Argentina|011 15-5955-6060|contacto@skydivecenter.com.ar|http://skydivecenter.com.ar
1053|Barra do Vento|Barra do Vento||2.697|0.0470541488935453|0.998892340080704|-60.806|-0.872973161027423|0.48776824427774|Estrada do Água Boa após a ponte, aerodromo Barra do Vento.,  Boa Vista, Brazil|+55-95-9971-1500|joaokimak@hotmail.com|http://www.ceudonorte.com.br
1054|ALBI|ALBI-LE SEQUESTRE|LFCI|43.916|0.69360301706599|0.720357449268733|2.118|0.0369576551671394|0.999316832503359|Aérodrome d'ALBI,  LE SEQUESTRE,  81990, France|33660073505|parachutepassion@yahoo.com|http://www.parachute-passion.com
1055|Skydive Panama City|Calhoun County Airport|F95|30.489|0.507372932684526|0.861726584932311|-85.112|-0.996363164017026|0.085208247194627|16701 NW Agri Park Rd.,  Altha, FL, Florida,  32421, United States|334-718-0461|skydivepanamacity@yahoo.com|http://xtremeskydivers.com
1056|"THE ZOO - Paracadutismo Sicilia | Skydive Sicily"|Palermo Boccadifalco|LICP|38.115|0.617241873099897|0.786773455380983|13.314|0.230287522775748|0.973122631970817|Piazza Pietro Micca 1,  Palermo, Italy|+393294705223|info@the-zoo.it|
1057|Aeródromo Diego Portales de la Ligua.|Aeródromo Diego Portales de la Ligua.|SCLQ|32.448|0.536533949373115|0.84387873605755|71.259|0.946980609405754|0.321290717901259|32°26'54.61,  La Ligua, Chile|56 9 77659349|ppbcrra@gmail.com|http://www.paracaidismo.net
1058|THE ZOO - Skydive Malta|Oasi del RE||36.723|0.597946952187088|0.801535677540415|14.775|0.255023877347132|0.966934755804566|Aviosuperfice Oasi del Re,  Marina di Modica, Malta|+39 329 4705223|r.paganelli@mac.com|
1059|Skydive Port Elizabeth|Uitenhage Airport|FAU|-33.785|-0.556078045213513|0.831130078646849|25.383|0.428667089549679|0.903462520715169|cape road,  uitenhage,  6025, South Africa|(+27) 0732672119|info@skydivepe.com|http://www.skydivepe.com
1060|SKYDIVE BELLUNO DOLOMITI|AEROPORTO DI BELLUNO ARTURO DELL'ORO|DIBL|46.169|0.721385636977894|0.692533582407379|12.251|0.21219472802449|0.97722740311486|va caduti della libertà,  belluno,  32020, Italy|christiandacanal@me.com|christiandacanal@me.com|http://www.parawcs.com
1061|Virginia Skydiving Center|Dinwiddie County Airport|KPTB|37.183|0.604362753068849|0.796709271129087|-77.506|-0.97631866727012|0.216337375272737|23301 Airport Rd.,  Petersburg, Virginia,  23803, United States|804-466-0215|jump@virginiaskydivingcenter.com|http://www.VirginiaSkydivingCenter.com
1062|Hosín, Èeské Budìjovice|Hosín, Èeské Budìjovice|LKHS|49.041|0.755178852949586|0.655518802215274|14.491|0.250227924690397|0.968186958032971|Hluboká nad Vltavou ,  Èeské Budìjovice,  373 41, Czech Republic|+420 603 117 030|skydive@dropzonejiznicechy.cz|http://www.skakat.cz
1063|Parachutisme ParaQc|Pintendre||46.755|0.728430760604693|0.685119425359454|-71.106|-0.946119274192703|0.323818342595156|438 chemin ville marie,  Pintendre, Quebec, Canada|418-997-3388|info@paraqc.com|http://www.paraqc.com
1064|The Flying Bones|Tannheim|EDMT|||||||Am Egelseer Weg 5,  Tannheim,  88459, Germany|004917621135146|tanja@tandem-springen.net|http://www.flyingbones.de
1065|Kalachevo|Kalachevo||54.957|0.818721349355766|0.574191041474067|61.499|0.878808784536693|0.477174098439071|8 March st.,411,  Chelyabinsk,  454000, Russia|nebo74.ru||http://www.nebo74.ru
1066|Skydive Auckland|West Auckland, Parakai||-36.651|-0.596939240893795|0.802286446776424|174.431|0.0970444156593343|-0.995280051738875|72 Green Road,  Parakai, Auckland, New Zealand|08001962500|info@skydiveauckland.com|http://www.skydiveauckland.co.nz
1067|No limits skydiving West Point|Middle Peninsula Regional Airport||37.534|0.60923210714643|0.792991954323574|-76.779|-0.973495142516352|0.228707690069808|1001airport road,  West Point, Virginia, United States|434-532-6570|aerialadv@aol.com|
1068|NASK|Borki||58.369|0.851443305832654|0.524446657871667|31.04|0.515636365015301|0.856807527437643|8, Dobrinya st.,  Novgorod Velikiy,  173007, Russia|+78162773251|solaris_chat@mail.ru|http://ask.nov.ru
1069|Aeroclub Bogota|Luis Villa|SKGI|3.513|0.0612750075634593|0.998120921255585|-72.422|-0.953306699226697|0.302003869527361|City of Flandes ,  FLANDES , TOLIMA, Colombia|321-475-0093|caldefly@hotmail.com|http://aeroclub.com.co
1070|Skydiving Kiwis|Rangitata Island Aerodrome||-44.086|-0.695737304462543|0.718296319898129|171.417|0.149241966941945|-0.988800705553601|1 Brodie Road, Rangitata,  Canterbury, New Zealand|0800 359 549|info@skydivingkiwis.com|http://www.skydivingkiwis.com
1071|Skydive Ireland|Birr Airfield|EIBR|53.07|0.799370169587588|0.600838856910495|-7.899|-0.137427258364808|0.990511861947313|Birr Airfield,  Offaly, Ireland|+35361240692|info@skydiveireland.ie|http://www.skydiveireland.ie
1072|DZ Southsky|Enem||44.936|0.706316494362027|0.707896185744871|38.925|0.628302570493984|0.777969073878038|Russian Federation, Adygea Republic, Enem settlement,  Krasnodar, Russia|admin@southsky.info|admin@southsky.info|http://southsky.info
1073|DZ Ustinovo|Ustinovo||54.863|0.817778224667946|0.575533470146561|60.008|0.866095208512486|0.499879075168899|Dropzone,  Miass,  454000, Russia|nick@tgc10.ru|nick@tgc10.ru|http://dzustinovo.ru
1074|Vendee Evasion|LES SABLES D'OLONNE TALMONT|LFOO|46.475|0.725073950627122|0.688671014434307|-1.724|-0.0300849361253692|0.999547345861282|Aérodrome de la Lande - rue du petit Versailles,  85180 - Château d'Olonne, France|02 51 21 39 51|jkerbrat@aliceadsl.fr|http://http://www.parachutisme-vendee.com/
1075|Kärntner Fallschirmspringer Club|Klagenfurt Airport|LOWK|46.642|0.727078137166339|0.686554719199225|14.321|0.247354158939677|0.968925136455467|Flughafen Clubraum,  Klagenfurt,  9065, Austria|officeATfallschirmspringerclub-kaernten.at||http://www.fallschirmspringerclub-kaernten.at/
1076|Skydive Toscana - Italy|Arezzo|liqb|43.457|0.687809994534672|0.725890770996721|11.843|0.205230625914492|0.978713640543926|Via Francesco Baracca snc,  Arezzo,  52100, Italy|+39 3384360722|info@skydivetoscana.com|http://www.skydivetoscana.com
1077|Independent Skydive Company|Boulder Municipal Airport|KBDU|40.037|0.64328216554083|0.765629189292767|-105.231|-0.964874495233713|-0.262711264409212|3335 Airport Rd Suite E,  Boulder, Colorado, Colorado,  80301, United States|720 295 3483|independentskydivecompany@gmail.com|http://www.independentskydivecompany.com
1078|Chattanooga Skydiving Company|MARION COUNTY|KAPT|35.059|0.574419649214037|0.818560973047715|-85.585|-0.997032633064095|0.0769800532948539|300 AIRPORT RD,  JASPER, Tennessee,  37347, United States|855-PRO-JUMP|skyditch1@GMAIL.COM|http://855PROJUMP.COM
1079|Skydive Great Lakes|Goshen Municipal Airport||||||||16988 County Rd 40,  Goshen, Indiana,  46526, United States|574-975-7770|info@skydivegreatlakes.com|http://www.skydivegreatlakes.com
1080|Blue Ridge Skydiving Adventures|New Market Airport|K8W2|38.654|0.62461588520778|0.780932132740164|-78.709|-0.980645425597001|0.195792107235398|57 River Road,  New Market, Virginia,  22844, United States|540-450-6070|skydiverDZO@gmail.com|http://www.skydivenewmarket.com
1081|Skydive Georgia|Polk County Airport|4A4|34.016|0.559424392628452|0.828881384114933|-85.149|-0.99641798134605|0.0845648062154886|493 Airport Rd.,  Cedartown, Georgia,  30125, United States|1800-505-JUMP|skydivegeorgia@gmail.com|http://www.skydivegeorgia.com/
1082|Thai Sky Adventures|Nong Khor||13.08|0.226311311886086|0.974055024170811|101.02|0.981560518740634|-0.191151636272402|Nong Khor Airfield,  Pattaya,  20150, Thailand|+66859003412|Harry_thecad@yahoo.com|http://www.thaiskyadventures.com
1083|Nîmes Courbessac|Aérodrome Nîmes Courbessac||43.858|0.692873450473313|0.721059208130099|4.413|0.0769452502435683|0.997035319567444|Route d'Avignon,  Nimes,  30000, France|+33.6.72.64.55.10|daviddobski@gmail.com|http://www.azurxtrem.com
1084|Skydive NOVA|Shuswap Regional Airport|CZAM|50.685|0.773674364484617|0.633583441812776|-119.231|-0.872657992036719|-0.488331884003535|4300 20th Ave SE ,  Salmon Arm , British Columbia,  V1E 1X9, Canada|250-833-5841|jump@skydivesalmonarm.com|http://www.skydivesalmonarm.com
1085|Out of the Blue Skydiving|Fremont County Airport|1V6|38.431|0.621571708306907|0.783357269342944|-105.101|-0.965468084070783|-0.260521359279217|60298 US Hwy 50 East, #10,  Penrose, Colorado,  81240, United States|719-784-1166|info@outoftheblueskydiving.com|http://www.outoftheblueskydiving.com
1086|Aeroclassica (DZ SkydiveVatulino)|Vatulino||55.663|0.825734213026728|0.56405940240114|36.142|0.589788486518876|0.80755776336419|Vatulino,  Russia, Russia|+7 925 040 17 91|mail@parashut.com|http://www.vatulino.ru/
1087|AK Skopje|Sports airport Skopje|LW75|42.058|0.669882542183677|0.742467089962602|21.391|0.364730529931174|0.931113119087109|Sportski aerodrom Stenkovec no 151a,  Skopje,  1000, Macedonia|+38970363222|vozdushen@gmail.com|http://www.aeroklub.mk
1088|Meadow Peak Skydiving|Carson Field|MT53|48.094|0.744241606888467|0.667910495931956|-114.852|-0.907396422089183|-0.420275782290331|3060 lower lost prairie rd,  marion, Montana,  59925, United States|406-858-2331|mpskydiving@aol.com|http://MeadowPeakSkydiving.com
1089|Skydive Myrtle Beach|Grand Strand Airport|KCRE|33.811|0.556455142812396|0.830877652869324|-78.723|-0.98069323735869|0.195552484512299|2800 Terminal St,  North Myrtle Beach, South Carolina,  29582, United States|1-855-275-7681|aholly@me.com|http://mbskydiving.com
1090|Skydive Kalbarri|Kalbarri Airport|YKBR|||||||Kalbarri,  Kalbarri, Western Australia,  6536, Australia|0400 355 730|info@skydivekalbarri.com|http://www.skydivekalbarri.com
1091|Lisii Nos (Fox's Nose)|Gorskaya Airfield||60.033|0.866313239452502|0.499501122270323|30.013|0.500196482059354|0.86591193509239|Gorskaya Airfield,  Lisii Nos, Russia|+7 (812) 963-5567|spb-aeroclub@mail.ru|http://www.spb-aeroclub.ru/Aeroclub/Parasutnye_pryzki.html
1092|Yegor'yevsk|Shuvoe||55.458|0.82371076978211|0.567010200741542|39.043|0.629903455265867|0.776673442988829|aerfield Shuvoe,  Yegor'yevsk,  MO, Russia|+7-903-798-60-57|as@paradrom.ru|http://paradrom.ru/
1093|Sky4Pombal|Casalinho - Pombal||39.885|0.641248766222234|0.767333056643895|-8.65|-0.150398139112827|0.988625510368511|Rua do Outeiro 6,  Pombal, Portugal|+351 919883819 / +351 914470581|sky4pombal@gmail.com|http://www.sky4pombal.pt/
